,key,rating,valid_from,valid_to
2095,Xak,1492.3361399872754,2019-09-14,2019-09-14
2096,Xak,1484.2332061942425,2019-09-14,2021-06-26
2097,Xak,1494.6866997353554,2021-06-26,2021-06-26
2098,Xak,1485.1591991020002,2021-06-26,2021-06-26
2099,Xak,1476.704679485722,2021-06-26,2021-06-26
2100,Xak,1487.7590136766219,2021-06-26,2021-06-26
2101,Xak,1498.700254632866,2021-06-26,2021-11-05
2102,Xak,1489.8364718231567,2021-11-05,2021-12-04
2103,Xak,1500.1371929082507,2021-12-04,2021-12-04
2104,Xak,1510.6915338558265,2021-12-04,2021-12-04
2105,Xak,1519.8188915477037,2021-12-04,2021-12-04
2106,Xak,1512.3335550919576,2021-12-04,2022-05-26
2107,Xak,1521.9798825654257,2022-05-26,2022-05-26
2108,Xak,1513.4889958878587,2022-05-26,2022-05-26
2109,Xak,1505.4589101845838,2022-05-26,2022-05-26
2110,Xak,1515.3018030473804,2022-05-26,2022-05-26
2111,Xak,1525.7166875841494,2022-05-26,2022-05-26
2112,Xak,1535.264633259505,2022-05-26,2022-05-26
2113,Xak,1543.9587641413996,2022-05-26,2022-05-26
2114,Xak,1552.9984170427701,2022-05-26,2022-05-26
2115,Xak,1541.8405773137974,2022-05-26,2022-07-10
2116,Xak,1553.6210985458308,2022-07-10,2022-07-10
2117,Xak,1562.2153546265397,2022-07-10,2022-07-10
2118,Xak,1553.1914157694061,2022-07-10,2022-07-10
2119,Xak,1543.988712260481,2022-07-10,2022-07-10
2120,Xak,1537.2578574897425,2022-07-10,2022-07-10
2121,Xak,1546.8424031218833,2022-07-10,2022-10-21
2122,Xak,1538.257747881042,2022-10-21,2022-10-21
2123,Xak,1546.9096499882874,2022-10-21,2022-10-21
2124,Xak,1538.8218335199779,2022-10-21,2022-10-21
2125,Xak,1530.1206374734143,2022-10-21,2022-10-21
2126,Xak,1539.4669810649086,2022-10-21,2022-10-21
2127,Xak,1548.3358909943438,2022-10-21,2022-11-05
2128,Xak,1540.8082618785313,2022-11-05,2022-11-05
2129,Xak,1549.105214445698,2022-11-05,2023-02-24
2130,Xak,1538.6980733729913,2023-02-24,2023-02-24
2131,Xak,1548.0278623348493,2023-02-24,2023-02-24
2132,Xak,1542.992162182744,2023-02-24,2023-02-24
2133,Xak,1551.0652446661993,2023-02-24,
2134,Bad Matty,1500.0,2017-05-11,2017-05-11
2135,Bad Matty,1510.0,2017-05-11,2017-05-11
2136,Bad Matty,1499.71225631668,2017-05-11,2017-05-11
2137,Bad Matty,1509.7205382437342,2017-05-11,2018-05-20
2138,Bad Matty,1519.1855802117097,2018-05-20,2018-05-20
2139,Bad Matty,1510.2453529846623,2018-05-20,2018-05-20
2140,Bad Matty,1520.7888069771434,2018-05-20,2018-05-20
2141,Bad Matty,1530.4233219924863,2018-05-20,2018-05-20
2142,Bad Matty,1520.4237705448224,2018-05-20,2018-05-20
2143,Bad Matty,1530.099782377724,2018-05-20,2018-10-11
2144,Bad Matty,1519.343766992704,2018-10-11,2018-10-11
2145,Bad Matty,1529.1338968228692,2018-10-11,2018-10-11
2146,Bad Matty,1520.4556307643677,2018-10-11,2018-10-11
2147,Bad Matty,1530.7488649531472,2018-10-11,2022-11-05
2148,Bad Matty,1519.2926664370193,2022-11-05,2023-06-23
2149,Bad Matty,1508.4582376256728,2023-06-23,
2150,Motsi,1500.0,2017-05-11,2022-05-26
2151,Motsi,1489.4800162677657,2022-05-26,
2152,Martin,1500.0,2017-05-11,2017-05-11
2153,Martin,1490.56675634087,2017-05-11,2017-05-11
2154,Martin,1501.411655711783,2017-05-11,2017-05-11
2155,Martin,1511.3710252178864,2017-05-11,2017-05-11
2156,Martin,1521.043857610351,2017-05-11,2017-05-11
2157,Martin,1530.4389062968537,2017-05-11,2018-05-20
2158,Martin,1540.4384577445176,2018-05-20,2018-05-20
2159,Martin,1549.508154615003,2018-05-20,2018-05-20
2160,Martin,1558.3483353074507,2018-05-20,2018-10-11
2161,Martin,1567.1727641858463,2018-10-11,2018-10-11
2162,Martin,1575.3258905131706,2018-10-11,2018-10-11
2163,Martin,1584.0041565716722,2018-10-11,2018-10-11
2164,Martin,1591.5271099783133,2018-10-11,2018-10-11
2165,Martin,1582.1194264272126,2018-10-11,2018-10-11
2166,Martin,1590.3601497826771,2018-10-11,2022-11-05
2167,Martin,1576.8703733814389,2022-11-05,2023-02-19
2168,Martin,1564.443977479065,2023-02-19,2023-07-05
2169,Martin,1572.3335066272114,2023-07-05,2023-07-05
2170,Martin,1560.558408980778,2023-07-05,2023-07-05
2171,Martin,1568.291681655452,2023-07-05,
2172,Hynamite,1500.0,2017-05-11,2022-04-16
2173,Hynamite,1510.0,2022-04-16,2022-04-16
2174,Hynamite,1499.7205315838,2022-04-16,2022-04-16
2175,Hynamite,1509.728575329679,2022-04-16,2023-04-21
2176,Hynamite,1518.9572917633468,2023-04-21,2023-04-21
2177,Hynamite,1528.6995372867784,2023-04-21,2023-04-21
2178,Hynamite,1537.8753718887494,2023-04-21,2023-04-21
2179,Hynamite,1546.7912071929456,2023-04-21,
2180,Xiangyu,1500.0,2017-05-11,2021-12-04
2181,Xiangyu,1509.7207513002215,2021-12-04,2021-12-04
2182,Xiangyu,1499.9816702179253,2021-12-04,2021-12-04
2183,Xiangyu,1490.268916969001,2021-12-04,
2184,Tommy,1500.0,2017-05-11,2023-06-07
2185,Tommy,1489.2190130943695,2023-06-07,
2186,Moa,1500.0,2017-05-11,2022-10-21
2187,Moa,1509.9850750316439,2022-10-21,2022-10-21
2188,Moa,1499.6977605683019,2022-10-21,2022-11-05
2189,Moa,1509.7064597162318,2022-11-05,2022-11-05
2190,Moa,1500.0803070473532,2022-11-05,2023-02-24
2191,Moa,1490.5486777111398,2023-02-24,
2192,Morris,1500.0,2017-05-11,2021-10-14
2193,Morris,1490.28774368332,2021-10-14,2021-12-04
2194,Morris,1482.63653271586,2021-12-04,2021-12-04
2195,Morris,1492.9067766327885,2021-12-04,2021-12-04
2196,Morris,1503.1560230151035,2021-12-04,2022-07-10
2197,Morris,1495.5288706304525,2022-07-10,2022-07-10
2198,Morris,1506.2560479052456,2022-07-10,2022-07-10
2199,Morris,1495.821683643277,2022-07-10,2022-07-10
2200,Morris,1489.9490446564807,2022-07-10,2022-10-21
2201,Morris,1482.7285635352082,2022-10-21,2022-10-21
2202,Morris,1493.2252663532588,2022-10-21,2022-10-21
2203,Morris,1502.8310244219833,2022-10-21,
2204,Sawyer,1500.0,2017-05-11,2017-05-11
2205,Sawyer,1490.0,2017-05-11,2017-05-11
2206,Sawyer,1500.0082819270542,2017-05-11,2017-05-11
2207,Sawyer,1490.3492311046368,2017-05-11,2018-05-20
2208,Sawyer,1500.8972632336108,2018-05-20,2018-05-20
2209,Sawyer,1491.431412019407,2018-05-20,2018-05-20
2210,Sawyer,1481.3980165442763,2018-05-20,
2211,LamJiiiinoooo,1500.0,2017-05-11,2023-07-08
2212,LamJiiiinoooo,1489.9768809110224,2023-07-08,2023-07-08
2213,LamJiiiinoooo,1480.496227901089,2023-07-08,2023-07-08
2214,LamJiiiinoooo,1491.057002655978,2023-07-08,2023-07-08
2215,LamJiiiinoooo,1481.0254287124096,2023-07-08,2023-10-14
2216,LamJiiiinoooo,1471.571018456903,2023-10-14,
2217,Rocket,1500.0,2017-05-11,2017-05-11
2218,Rocket,1490.0406304938965,2017-05-11,2017-05-11
2219,Rocket,1480.0488776931074,2017-05-11,2017-05-11
2220,Rocket,1490.3526124600482,2017-05-11,
2221,Khalil,1500.0,2017-05-11,2022-05-26
2222,Khalil,1510.6282541439627,2022-05-26,2022-05-26
2223,Khalil,1520.6018896682692,2022-05-26,2022-05-26
2224,Khalil,1511.3696677454325,2022-05-26,2022-05-26
2225,Khalil,1502.6047099768284,2022-05-26,2022-05-26
2226,Khalil,1492.6188172530174,2022-05-26,2022-05-26
2227,Khalil,1503.1186709803706,2022-05-26,2022-05-26
2228,Khalil,1513.252555829938,2022-05-26,2022-05-26
2229,Khalil,1522.871301496392,2022-05-26,2022-10-21
2230,Khalil,1514.5934265726648,2022-10-21,2022-10-21
2231,Khalil,1524.17364083492,2022-10-21,2022-10-21
2232,Khalil,1513.7659168162318,2022-10-21,2022-10-21
2233,Khalil,1505.5461942366908,2022-10-21,2022-10-21
2234,Khalil,1515.0260187491003,2022-10-21,2022-10-21
2235,Khalil,1505.1055593691474,2022-10-21,2022-11-05
2236,Khalil,1514.9586201346174,2022-11-05,2022-11-05
2237,Khalil,1505.1230220439277,2022-11-05,2023-02-24
2238,Khalil,1515.3775978125584,2023-02-24,2023-02-24
2239,Khalil,1506.0478088507004,2023-02-24,
2240,Edo,1500.0,2017-05-11,2023-06-07
2241,Edo,1510.28774368332,2023-06-07,2023-06-07
2242,Edo,1520.28774368332,2023-06-07,2023-06-07
2243,Edo,1529.7044782546952,2023-06-07,2023-06-07
2244,Edo,1538.8515917267653,2023-06-07,
2245,Yanski,1500.0,2017-05-11,2023-10-14
2246,Yanski,1510.0,2023-10-14,2023-10-14
2247,Yanski,1500.8743062569847,2023-10-14,
2248,Drain,1500.0,2017-05-11,2020-04-21
2249,Drain,1489.7124944925013,2020-04-21,
2250,Ceebri,1500.0,2017-05-11,2023-06-23
2251,Ceebri,1489.8694933275926,2023-06-23,
2252,Killian,1500.0,2017-05-11,2023-07-05
2253,Killian,1510.0,2023-07-05,2023-07-05
2254,Killian,1499.704219608273,2023-07-05,2023-07-05
2255,Killian,1509.983926018056,2023-07-05,
2256,Devil,1500.0,2017-05-11,2022-10-21
2257,Devil,1489.671010218921,2022-10-21,
2258,Amstaff,1500.0,2017-05-11,2023-02-19
2259,Amstaff,1490.0,2023-02-19,
2260,Eddy,1500.0,2017-05-11,2023-06-24
2261,Eddy,1490.56675634087,2023-06-24,2023-06-24
2262,Eddy,1500.8382002210046,2023-06-24,
2263,Roll,1500.0,2017-05-11,2019-09-14
2264,Roll,1492.5474152060217,2019-09-14,2019-09-14
2265,Roll,1482.5414488440035,2019-09-14,2019-09-14
2266,Roll,1476.8536864090952,2019-09-14,
2267,IT,1500.0,2017-05-11,2023-03-05
2268,IT,1490.553486836682,2023-03-05,2023-03-05
2269,IT,1500.8253123620418,2023-03-05,
2270,Admiracles,1500.0,2017-05-11,2019-03-16
2271,Admiracles,1510.28774368332,2019-03-16,2019-03-16
2272,Admiracles,1499.9917251272818,2019-03-16,2019-03-16
2273,Admiracles,1509.991963297264,2019-03-16,
2274,Mariooo,1500.0,2017-05-11,2023-06-07
2275,Mariooo,1490.28774368332,2023-06-07,
2276,Woosong,1500.0,2017-05-11,2022-10-21
2277,Woosong,1510.0,2022-10-21,2022-10-21
2278,Woosong,1500.834398106088,2022-10-21,
2279,Think,1500.0,2017-05-11,2022-10-21
2280,Think,1490.0578180289594,2022-10-21,2023-04-06
2281,Think,1481.297853007344,2023-04-06,
2282,Kelt,1500.0,2017-05-11,2023-04-21
2283,Kelt,1489.7075490084978,2023-04-21,
2284,Luan San,1500.0,2017-05-11,2019-06-23
2285,Luan San,1493.608367415517,2019-06-23,2021-12-04
2286,Luan San,1485.6481315789742,2021-12-04,2021-12-04
2287,Luan San,1496.0846353113434,2021-12-04,2021-12-04
2288,Luan San,1505.9017004999898,2021-12-04,2021-12-04
2289,Luan San,1516.5788756172974,2021-12-04,2021-12-04
2290,Luan San,1525.5151102863242,2021-12-04,2021-12-04
2291,Luan San,1517.3818269428177,2021-12-04,2022-07-10
2292,Luan San,1526.401185468238,2022-07-10,2022-07-10
2293,Luan San,1518.694948779808,2022-07-10,2022-07-10
2294,Luan San,1512.0947786199852,2022-07-10,2022-10-21
2295,Luan San,1521.4709983768548,2022-10-21,2022-10-21
2296,Luan San,1513.9698016622947,2022-10-21,2023-02-24
2297,Luan San,1503.715225893664,2023-02-24,
2298,Jona,1500.0,2017-05-11,2019-03-16
2299,Jona,1510.0,2019-03-16,2019-03-16
2300,Jona,1500.0,2019-03-16,
2301,Warrior,1500.0,2017-05-11,2020-04-21
2302,Warrior,1489.7205315838,2020-04-21,
2303,Kae,1500.0,2017-05-11,2022-11-05
2304,Kae,1490.14693923453,2022-11-05,
2305,B4,1500.0,2017-05-11,2017-12-02
2306,B4,1510.0,2017-12-02,2017-12-02
2307,B4,1499.71225631668,2017-12-02,2018-05-20
2308,B4,1491.0794230110307,2018-05-20,2018-05-20
2309,B4,1501.8403435550747,2018-05-20,2018-05-20
2310,B4,1512.0510596300321,2018-05-20,2018-10-11
2311,B4,1502.260929799867,2018-10-11,2018-10-11
2312,B4,1494.1078034725426,2018-10-11,2018-10-11
2313,B4,1484.8926216101643,2018-10-11,
2314,AJ The Cypher Cat,1500.0,2017-05-11,2019-04-13
2315,AJ The Cypher Cat,1490.0,2019-04-13,
2316,Pencil Mc,1500.0,2017-05-11,2022-05-26
2317,Pencil Mc,1490.447803305074,2022-05-26,
2318,Grazy,1500.0,2017-05-11,2022-05-26
2319,Grazy,1490.0,2022-05-26,2022-10-21
2320,Grazy,1479.7931122817895,2022-10-21,2022-11-05
2321,Grazy,1491.2493107979174,2022-11-05,2022-11-05
2322,Grazy,1501.213352897646,2022-11-05,2022-11-05
2323,Grazy,1490.836865902104,2022-11-05,2022-11-05
2324,Grazy,1482.6800350949547,2022-11-05,2022-11-05
2325,Grazy,1475.5727565198902,2022-11-05,2023-02-24
2326,Grazy,1465.744107642096,2023-02-24,
2327,Twister,1500.0,2017-05-11,2021-06-26
2328,Twister,1510.5745431414641,2021-06-26,2021-06-26
2329,Twister,1520.5581635154206,2021-06-26,2021-06-26
2330,Twister,1509.6169225591764,2021-06-26,2021-12-04
2331,Twister,1501.5682768244274,2021-12-04,2021-12-04
2332,Twister,1491.3190304421123,2021-12-04,2022-10-21
2333,Twister,1484.3485312491543,2022-10-21,2022-10-21
2334,Twister,1494.7987122450195,2022-10-21,
2335,Termi,1500.0,2017-05-11,2022-07-08
2336,Termi,1510.0,2022-07-08,2022-07-08
2337,Termi,1499.7490062843754,2022-07-08,
2338,Kuzya,1500.0,2017-05-11,2021-10-14
2339,Kuzya,1489.9997682850642,2021-10-14,2021-10-14
2340,Kuzya,1500.5916941799858,2021-10-14,2022-05-26
2341,Kuzya,1510.5746638689695,2022-05-26,2022-05-26
2342,Kuzya,1520.8536556710278,2022-05-26,2022-05-26
2343,Kuzya,1511.808713678869,2022-05-26,2022-05-26
2344,Kuzya,1503.0897412412485,2022-05-26,2022-05-26
2345,Kuzya,1514.8045994592908,2022-05-26,2022-05-26
2346,Kuzya,1524.6663207850604,2022-05-26,2022-05-26
2347,Kuzya,1533.6662801191665,2022-05-26,2022-05-26
2348,Kuzya,1542.7003081199325,2022-05-26,2022-10-21
2349,Kuzya,1551.4655922298118,2022-10-21,2022-10-21
2350,Kuzya,1562.644285535103,2022-10-21,2022-10-21
2351,Kuzya,1574.3321703751913,2022-10-21,2022-10-21
2352,Kuzya,1582.5014166419742,2022-10-21,2022-10-21
2353,Kuzya,1589.8706408494384,2022-10-21,2022-10-21
2354,Kuzya,1582.6949524567824,2022-10-21,2022-10-21
2355,Kuzya,1591.434144800478,2022-10-21,2022-10-21
2356,Kuzya,1584.2032412698213,2022-10-21,2022-10-21
2357,Kuzya,1592.904437316385,2022-10-21,2022-11-05
2358,Kuzya,1599.7795133550976,2022-11-05,2022-11-05
2359,Kuzya,1590.5564965474096,2022-11-05,2022-11-05
2360,Kuzya,1597.5543865511866,2022-11-05,2022-11-05
2361,Kuzya,1585.648201409075,2022-11-05,2022-11-05
2362,Kuzya,1593.5232457117156,2022-11-05,2022-11-05
2363,Kuzya,1600.5645818409098,2022-11-05,2023-02-24
2364,Kuzya,1610.8359680667347,2023-02-24,2023-02-24
2365,Kuzya,1618.817317211245,2023-02-24,2023-02-24
2366,Kuzya,1608.6030897995163,2023-02-24,2023-02-24
2367,Kuzya,1616.3544343128406,2023-02-24,2023-02-24
2368,Kuzya,1624.0499715968265,2023-02-24,2023-02-24
2369,Kuzya,1630.894112071854,2023-02-24,2023-02-24
2370,Kuzya,1623.4387377678904,2023-02-24,2023-02-24
2371,Kuzya,1629.596398597154,2023-02-24,
2372,Bwanna,1500.0,2017-05-11,2023-03-05
2373,Bwanna,1490.0,2023-03-05,
2374,Ciccio,1500.0,2017-05-11,2023-06-07
2375,Ciccio,1489.71225631668,2023-06-07,
2376,Space,1500.0,2017-05-11,2023-07-08
2377,Space,1490.7759546293148,2023-07-08,
2378,Lil Zoo,1500.0,2017-05-11,2020-11-28
2379,Lil Zoo,1490.0,2020-11-28,2020-11-28
2380,Lil Zoo,1500.28774368332,2020-11-28,2022-04-16
2381,Lil Zoo,1510.56721209952,2022-04-16,2022-04-16
2382,Lil Zoo,1520.263157037452,2022-04-16,2022-04-16
2383,Lil Zoo,1530.511478466869,2022-04-16,2022-04-16
2384,Lil Zoo,1539.6355381733867,2022-04-16,2022-05-26
2385,Lil Zoo,1548.2170334324587,2022-05-26,2022-05-26
2386,Lil Zoo,1557.156416642457,2022-05-26,2022-05-26
2387,Lil Zoo,1547.3298339722342,2022-05-26,2022-05-26
2388,Lil Zoo,1556.562055895071,2022-05-26,2022-05-26
2389,Lil Zoo,1565.2810283326914,2022-05-26,2022-05-26
2390,Lil Zoo,1573.4238928772793,2022-05-26,2022-05-26
2391,Lil Zoo,1561.7043329889436,2022-05-26,2022-05-26
2392,Lil Zoo,1569.4170477234115,2022-05-26,2022-05-26
2393,Lil Zoo,1577.7543252011883,2022-05-26,2022-10-21
2394,Lil Zoo,1565.8698889601264,2022-10-21,2022-10-21
2395,Lil Zoo,1573.3640492643656,2022-10-21,2022-10-21
2396,Lil Zoo,1581.283296187627,2022-10-21,2022-11-05
2397,Lil Zoo,1569.1151038501405,2022-11-05,2022-11-11
2398,Lil Zoo,1577.151643092865,2022-11-11,2022-11-11
2399,Lil Zoo,1585.3153179746723,2022-11-11,2022-11-11
2400,Lil Zoo,1593.2535968750985,2022-11-11,2022-11-11
2401,Lil Zoo,1603.0895636844573,2022-11-11,2022-11-12
2402,Lil Zoo,1610.2065228512786,2022-11-12,2022-11-12
2403,Lil Zoo,1596.8814531029448,2022-11-12,2023-02-24
2404,Lil Zoo,1584.9003729817375,2023-02-24,2023-02-24
2405,Lil Zoo,1592.60184757453,2023-02-24,
2406,Blaze,1500.0,2017-05-11,2023-06-07
2407,Blaze,1510.0,2023-06-07,2023-06-07
2408,Blaze,1498.7721434895348,2023-06-07,2023-06-07
2409,Blaze,1488.5200899832955,2023-06-07,
2410,Allen,1500.0,2017-05-11,2017-12-02
2411,Allen,1510.0,2017-12-02,2017-12-02
2412,Allen,1519.71225631668,2017-12-02,2017-12-02
2413,Allen,1509.14549997581,2017-12-02,2018-05-20
2414,Allen,1501.3927079938385,2018-05-20,2018-05-20
2415,Allen,1491.9246403078437,2018-05-20,
2416,Ping Pong,1500.0,2017-05-11,2022-05-26
2417,Ping Pong,1510.0,2022-05-26,2022-05-26
2418,Ping Pong,1500.4520543246445,2022-05-26,
2419,R-One,1500.0,2017-05-11,2020-04-21
2420,R-One,1490.6042950374126,2020-04-21,
2421,Wing,1500.0,2017-05-11,2023-02-24
2422,Wing,1494.0774245277096,2023-02-24,2023-02-24
2423,Wing,1487.9196873154744,2023-02-24,2023-02-24
2424,Wing,1497.786328965387,2023-02-24,2023-02-24
2425,Wing,1510.759898032937,2023-02-24,2023-04-06
2426,Wing,1520.7331617559078,2023-04-06,2023-04-06
2427,Wing,1530.2810171699084,2023-04-06,2023-04-06
2428,Wing,1540.5859973937643,2023-04-06,2023-04-06
2429,Wing,1550.2683127292314,2023-04-06,2023-04-06
2430,Wing,1560.0339405960538,2023-04-06,
2431,Tayfun,1500.0,2017-05-11,2023-10-14
2432,Tayfun,1489.6658581610936,2023-10-14,2023-10-14
2433,Tayfun,1499.1590628084914,2023-10-14,
2434,Victor,1500.0,2017-05-11,2019-09-14
2435,Victor,1514.0056391113828,2019-09-14,2019-09-14
2436,Victor,1523.4358628284963,2019-09-14,2019-09-14
2437,Victor,1534.186122803644,2019-09-14,2019-09-14
2438,Victor,1546.0011056150593,2019-09-14,2019-09-14
2439,Victor,1559.0551751950252,2019-09-14,2019-09-14
2440,Victor,1567.158108988058,2019-09-14,2021-12-04
2441,Victor,1576.1526247031038,2021-12-04,2021-12-04
2442,Victor,1584.006543137547,2021-12-04,2021-12-04
2443,Victor,1591.1409784697557,2021-12-04,2021-12-04
2444,Victor,1599.2742618132622,2021-12-04,2021-12-04
2445,Victor,1609.1020323721007,2021-12-04,2021-12-04
2446,Victor,1616.5873688278468,2021-12-04,2022-07-10
2447,Victor,1622.703689648852,2022-07-10,2022-07-10
2448,Victor,1632.4890276965434,2022-07-10,2022-07-10
2449,Victor,1641.712609242431,2022-07-10,2022-07-10
2450,Victor,1648.312779402254,2022-07-10,2022-07-10
2451,Victor,1654.1854183890503,2022-07-10,2022-07-10
2452,Victor,1664.7098341742362,2022-07-10,2022-10-21
2453,Victor,1670.529806456584,2022-10-21,2022-10-21
2454,Victor,1676.0791620291038,2022-10-21,2022-10-21
2455,Victor,1683.9642618066875,2022-10-21,2022-10-21
2456,Victor,1690.2211849987664,2022-10-21,2022-10-21
2457,Victor,1697.452088529423,2022-10-21,2022-10-21
2458,Victor,1686.040953268367,2022-10-21,2022-10-21
2459,Victor,1691.4830676823726,2022-10-21,2022-10-21
2460,Victor,1681.8111870201192,2022-10-21,2022-10-21
2461,Victor,1687.0087986636547,2022-10-21,2022-11-12
2462,Victor,1694.1948873732267,2022-11-12,2022-11-12
2463,Victor,1699.1281208197079,2022-11-12,2022-11-12
2464,Victor,1708.3708014514566,2022-11-12,2022-11-12
2465,Victor,1713.0730602554136,2022-11-12,
2466,Illz,1500.0,2017-05-11,2022-10-21
2467,Illz,1510.0178348003953,2022-10-21,2022-10-21
2468,Illz,1502.284288218078,2022-10-21,2022-11-11
2469,Illz,1512.6191690283667,2022-11-11,2022-11-11
2470,Illz,1504.4554941465594,2022-11-11,2022-11-11
2471,Illz,1514.3272617458579,2022-11-11,2022-11-12
2472,Illz,1505.9144497116042,2022-11-12,
2473,Ant,1500.0,2017-05-11,2023-06-07
2474,Ant,1510.0,2023-06-07,2023-06-07
2475,Ant,1519.71225631668,2023-06-07,2023-06-07
2476,Ant,1509.14549997581,2023-06-07,
2477,Vic,1500.0,2017-05-11,2023-07-08
2478,Vic,1490.2388262990798,2023-07-08,2023-10-14
2479,Vic,1480.2611661206715,2023-10-14,2023-10-14
2480,Vic,1490.8286849648175,2023-10-14,
2481,Oliver,1500.0,2017-05-11,2017-05-11
2482,Oliver,1489.9917180729458,2017-05-11,2017-05-11
2483,Oliver,1499.7209872112041,2017-05-11,2017-05-11
2484,Oliver,1490.2955248928706,2017-05-11,
2485,Willy,1500.0,2017-05-11,2022-05-26
2486,Willy,1509.9596157351807,2022-05-26,2022-05-26
2487,Willy,1519.4180939823796,2022-05-26,2022-05-26
2488,Willy,1510.7551633429277,2022-05-26,2022-05-26
2489,Willy,1502.5739183189203,2022-05-26,2022-05-26
2490,Willy,1512.4998363498084,2022-05-26,2022-05-26
2491,Willy,1521.6520182449383,2022-05-26,2022-05-26
2492,Willy,1511.0877195662147,2022-05-26,2022-11-05
2493,Willy,1500.1963501016457,2022-11-05,
2494,Oy,1500.0,2017-05-11,2019-06-23
2495,Oy,1490.56675634087,2019-06-23,2019-06-23
2496,Oy,1480.2629525373027,2019-06-23,2019-06-23
2497,Oy,1470.5598366478935,2019-06-23,
2498,Superdragon,1500.0,2017-05-11,2022-10-21
2499,Superdragon,1494.8023883564645,2022-10-21,
2500,Mayo,1500.0,2017-05-11,2019-09-20
2501,Mayo,1510.0,2019-09-20,2019-09-20
2502,Mayo,1499.4252263073506,2019-09-20,
2503,Gorky,1500.0,2017-05-11,2017-12-02
2504,Gorky,1490.28774368332,2017-12-02,2017-12-02
2505,Gorky,1480.2794617562658,2017-12-02,2017-12-02
2506,Gorky,1470.8705069834089,2017-12-02,
2507,Apache,1500.0,2017-05-11,2023-06-24
2508,Apache,1510.0,2023-06-24,2023-06-24
2509,Apache,1519.71225631668,2023-06-24,2023-06-24
2510,Apache,1529.14549997581,2023-06-24,2023-06-24
2511,Apache,1538.3085872825525,2023-06-24,
2512,Bentwood,1500.0,2017-05-11,2023-03-05
2513,Bentwood,1490.008050409428,2023-03-05,
2514,Lil-Cat,1500.0,2017-05-11,2023-06-07
2515,Lil-Cat,1490.0,2023-06-07,
2516,Dux-M,1500.0,2017-05-11,2023-02-24
2517,Dux-M,1494.1271683016616,2023-02-24,2023-04-06
2518,Dux-M,1484.2961858885437,2023-04-06,
2519,Sarro,1500.0,2017-05-11,2022-07-08
2520,Sarro,1490.325672578593,2022-07-08,2022-07-08
2521,Sarro,1500.6040501627401,2022-07-08,
2522,Dima,1500.0,2017-05-11,2023-10-14
2523,Dima,1490.0130896569685,2023-10-14,
2524,Forest,1500.0,2017-05-11,2017-10-14
2525,Forest,1490.2960185560382,2017-10-14,
2526,Elpablix,1500.0,2017-05-11,2023-06-07
2527,Elpablix,1490.28774368332,2023-06-07,2023-06-07
2528,Elpablix,1500.56721209952,2023-06-07,2023-06-07
2529,Elpablix,1510.8386428715312,2023-06-07,2023-06-07
2530,Elpablix,1520.814504836232,2023-06-07,
2531,Arczek,1500.0,2017-05-11,2022-10-21
2532,Arczek,1494.6407477253942,2022-10-21,
2533,WT,1500.0,2017-05-11,2022-10-21
2534,WT,1489.7054471575093,2022-10-21,
2535,Matita,1500.0,2017-05-11,2021-12-04
2536,Matita,1510.0,2021-12-04,2021-12-04
2537,Matita,1519.4167345713752,2021-12-04,2021-12-04
2538,Matita,1508.8623936237993,2021-12-04,2022-07-10
2539,Matita,1500.8595524599034,2022-07-10,2022-07-10
2540,Matita,1491.155185905099,2022-07-10,2022-07-10
2541,Matita,1501.5895501670675,2022-07-10,2022-10-21
2542,Matita,1512.0991371006712,2022-10-21,2022-10-21
2543,Matita,1502.357711931846,2022-10-21,2023-06-23
2544,Matita,1492.4015208170674,2023-06-23,
2545,Animus,1500.0,2017-05-11,2022-04-16
2546,Animus,1490.0,2022-04-16,2022-04-16
2547,Animus,1500.28774368332,2022-04-16,
2548,yuwma,1500.0,2017-05-11,2023-06-25
2549,yuwma,1510.0,2023-06-25,2023-06-25
2550,yuwma,1501.1612401308976,2023-06-25,
2551,Kastrito,1500.0,2017-05-11,2023-02-24
2552,Kastrito,1492.8596527691852,2023-02-24,
2553,Hokt,1500.0,2017-05-11,2019-04-20
2554,Hokt,1490.0,2019-04-20,2019-04-24
2555,Hokt,1480.28774368332,2019-04-24,2019-08-17
2556,Hokt,1474.802808767587,2019-08-17,
2557,Sanza,1500.0,2017-05-11,2023-06-07
2558,Sanza,1510.0,2023-06-07,2023-06-07
2559,Sanza,1519.7205315838,2023-06-07,2023-06-07
2560,Sanza,1509.727869817422,2023-06-07,
2561,Lego,1500.0,2017-05-11,2023-02-24
2562,Lego,1490.0667285369311,2023-02-24,
2563,Arnil,1500.0,2017-05-11,2017-05-11
2564,Arnil,1510.0,2017-05-11,2017-05-11
2565,Arnil,1519.71225631668,2017-05-11,2017-05-11
2566,Arnil,1509.14549997581,2017-05-11,2018-05-20
2567,Arnil,1498.3168117711564,2018-05-20,2018-05-20
2568,Arnil,1508.921944451865,2018-05-20,2018-05-20
2569,Arnil,1499.5375205289263,2018-05-20,
2570,Anime,1500.0,2017-05-11,2017-06-10
2571,Anime,1490.0,2017-06-10,2017-06-10
2572,Anime,1500.28774368332,2017-06-10,2017-06-10
2573,Anime,1490.2794617562658,2017-06-10,2017-12-17
2574,Anime,1480.8551451507594,2017-12-17,2017-12-17
2575,Anime,1490.5513288350598,2017-12-17,2017-12-17
2576,Anime,1481.086008744698,2017-12-17,
2577,Yuri,1500.0,2017-05-11,2023-06-07
